linkId,sourceEditorId,sourceEditorType,sourceEditorName,pipeKind,kind,fromNode,toNode,lengthM,diameterM,baselineTailAbsFlowCms,blockedTailAbsFlowCms,flowReduction,baselineMaxFullness,blockedMaxFullness,upstreamDepthDelta,downstreamDepthDelta,reverseCount,uiReverseCount,status,issues
PIPE_SEWER_LATERAL_V_04,pipeSegment_copy_1781761822423_2,pipeSegment,오수 연결관 수직 04,sewer,CONDUIT,ELBOW_SEWER_04,teeConnector_copy_1781771850329_1,143.32061744038776,0.3,0.005000000000001047,1e-06,0.9998,0.12811367464457932,0.25347051761584943,0.0042502100972167675,-0.00019801843235536662,0,0,suspect,no_upstream_depth_response
PIPE_SEWER_MAIN_01,pipe_free_1781748895553,pipeSegment,오수 본관 01,sewer,CONDUIT,PIPE_SEWER_MAIN_01_station_000,connector_1781770935874_97,177.2871920858389,0.6,0.0025731390618316404,1e-06,0.9996113696244274,0.1269654356490289,0.13601150402667192,5.21990383537274e-05,-2.4113121452835586e-05,0,0,suspect,no_upstream_depth_response
PIPE_SEWER_MAIN_02,pipe_free_1781752695385,pipeSegment,오수 본관 02,sewer,CONDUIT,connector_1781771440709_98,ELBOW_SEWER_05,520.481856506796,0.6,0.00554362939298779,1e-06,0.9998196127610434,0.03174872708706175,0.03550769189996777,4.599579649308257e-05,-2.9000229286117555e-05,0,0,suspect,no_upstream_depth_response
PIPE_SEWER_MAIN_DROP_01,pipe_free_1781754376482,pipeSegment,오수 본관 하강관 01,sewer,CONDUIT,ELBOW_SEWER_05,connector_1781772244702_108,543.1829956054687,0.6,0.00402689749149459,1e-06,0.9997516698644273,0.017857671688064784,0.02030915382285639,2.3638132019873176e-05,-7.250146980660699e-06,0,0,suspect,no_upstream_depth_response
PIPE_STORM_LATERAL_H_01,pipe_free_1781761457323,pipeSegment,우수 연결관 수평 01,storm,CONDUIT,CONN_STORM_01,ELBOW_STORM_01,28.0,0.3,0.011111111111111354,1e-06,0.99991,0.07486958680815821,0.5002463970435839,0.02490233003493805,-0.0003596434129283283,0,0,pass,
PIPE_STORM_LATERAL_H_02,pipeSegment_copy_1781761504445_1,pipeSegment,우수 연결관 수평 02,storm,CONDUIT,CONN_STORM_02,ELBOW_STORM_02,39.009472339915646,0.3,0.011111111111111037,1e-06,0.99991,0.07498886021629296,0.5000660672675177,0.022231094761854753,-0.0003369064094115606,0,0,pass,
PIPE_STORM_LATERAL_H_03,pipeSegment_copy_1781761845125_1,pipeSegment,우수 연결관 수평 03,storm,CONDUIT,CONN_STORM_03,ELBOW_STORM_03,28.0,0.3,0.011111111111111314,1e-06,0.99991,0.07138426038148442,0.5000868481832761,0.024919425580332916,-0.00032918156541484207,0,0,pass,
PIPE_STORM_LATERAL_H_04,pipeSegment_copy_1781763961700_1,pipeSegment,우수 연결관 수평 04,storm,CONDUIT,CONN_STORM_04,ELBOW_STORM_04,67.63886147561561,0.3,0.011111111111111129,1e-06,0.99991,0.07875005615729817,0.5000612504301307,0.017215245094357012,-0.00030476682700173135,0,0,suspect,no_upstream_depth_response
PIPE_STORM_LATERAL_V_01,pipe_free_1781761477346,pipeSegment,우수 연결관 수직 01,storm,CONDUIT,ELBOW_STORM_01,connector_1781771589602_100,158.8280814539936,0.3,0.011111111111162445,1e-06,0.9999100000000004,0.11123567348258998,0.4979489892847199,0.0039595021459620195,-0.0001294565264286598,0,0,suspect,no_upstream_depth_response
PIPE_STORM_LATERAL_V_02,pipeSegment_copy_1781761504445_2,pipeSegment,우수 연결관 수직 02,storm,CONDUIT,ELBOW_STORM_02,connector_1781771680494_101,159.153076171875,0.3,0.01111111111111112,1e-06,0.99991,0.08060694674033654,0.47932017761746126,0.003675273566215777,-3.369190482297225e-05,0,0,suspect,no_upstream_depth_response
PIPE_STORM_LATERAL_V_03,pipeSegment_copy_1781761845125_2,pipeSegment,우수 연결관 수직 03,storm,CONDUIT,ELBOW_STORM_03,teeConnector_copy_1781771853047_1,104.38888526265339,0.3,0.011111111111111148,1e-06,0.99991,0.21820253355869512,0.5408107264753028,1.0071045099488953,-0.00036241972779665774,0,0,pass,
PIPE_STORM_LATERAL_V_04,pipeSegment_copy_1781763961700_2,pipeSegment,우수 연결관 수직 04,storm,CONDUIT,ELBOW_STORM_04,connector_1781771938741_105,104.7523517154923,0.3,0.011111111111111276,1e-06,0.99991,0.2146784010357703,0.5591632918811988,0.6450194450215418,-0.0003072650852079917,0,0,pass,
PIPE_STORM_MAIN_01,pipe_free_1781761486031,pipeSegment,우수 본관 01,storm,CONDUIT,PIPE_STORM_MAIN_01_station_000,connector_1781771589602_100,1048.5194947122122,0.6,0.00023306652214247954,1e-06,,0.08576820915829172,0.08582800527276688,1.2526550124141616e-06,-1.0069100295209883e-06,0,0,inconclusive_no_baseline_flow,
PIPE_STORM_MAIN_02,pipe_free_1781761613473,pipeSegment,우수 본관 02,storm,CONDUIT,CONN_STORM_09,connector_1781771680494_101,99.94269191371063,0.6,0.008150546290049038,1e-06,0.9998773088374185,0.14498943442285148,0.16453514619439968,0.000101946256960414,-2.1595725539395218e-05,0,0,suspect,no_upstream_depth_response
PIPE_STORM_MAIN_DROP_01,pipe_free_1781761648013,pipeSegment,우수 본관 하강관 01,storm,CONDUIT,ELBOW_STORM_05,connector_1781772095944_106,331.67072998046876,0.6,0.01863552259432988,1e-06,0.9999463390417447,0.044707488107669634,0.10498358430345092,0.0002817505257384413,-3.840743953589768e-05,0,0,suspect,no_upstream_depth_response
PIPE_STORM_TRUNK_01,pipe_free_1781761655573,pipeSegment,우수 간선관거 01,storm,CONDUIT,PIPE_STORM_TRUNK_01_station_000,connector_1781772095944_106,1681.8753853153437,1.0,8.874869311189569e-05,1e-06,,0.0339201138496137,0.033926063748056366,1.1401928281732618e-07,-9.890935197010573e-08,0,0,inconclusive_no_baseline_flow,
PIPE_STORM_TRUNK_02,pipe_free_1781762167610,pipeSegment,우수 간선관거 02,storm,CONDUIT,CONN_STORM_13,CONN_STORM_14,1906.34418039932,1.0,4.49034636002614e-05,1e-06,,0.017827554378621973,0.01779185373499723,6.066088168207834e-08,-1.7903782185908395e-07,0,0,inconclusive_no_baseline_flow,
PIPE_TREATED_OUTFALL_PIPE_01,pipe_free_1781762695368,pipeSegment,처리수 방류관 01,treated,CONDUIT,CONN_TREATED_01,CONN_TREATED_02,397.15677248477823,0.6,0.0,0.0,,5.080000000000001e-05,5.080000000000001e-05,0.0,0.0,0,0,inconclusive_no_baseline_flow,
REL_001_CONDUIT,link_1781708325059,relation,관계 001: 아파트 01 → 오수 커넥터 01,sewer,CONDUIT,APT_01,CONN_SEWER_01,5.0,1.2,0.0049999999977185326,1e-06,0.9997999999999088,0.02648045729832092,0.5001836882381288,1.6497934555390863,-0.012407889544195496,0,0,pass,
REL_006_CONDUIT,link_1781748792222,relation,관계 006: 오수 커넥터 09 → 오수 맨홀 01,sewer,CONDUIT,CONN_SEWER_09,MH_SEWER_01,5.0,1.2,0.00047196817996854687,1e-06,,0.03434317415580233,0.03792087129225627,3.106584197561972e-05,-8.80751503093874e-06,0,0,inconclusive_no_baseline_flow,
REL_009_CONDUIT,link_1781752693866,relation,관계 009: 오수 맨홀 01 → 오수 커넥터 10,sewer,CONDUIT,MH_SEWER_01,CONN_SEWER_10,5.0,1.2,0.0030801389969218143,1e-06,0.9996753393268942,0.0657747581415547,0.19341955923562842,0.0009827504344370748,-0.00019394310692561953,0,0,suspect,no_upstream_depth_response
REL_015_CONDUIT,link_1781754212047,relation,관계 015: 아파트 02 → 오수 커넥터 02,sewer,CONDUIT,APT_02,CONN_SEWER_02,5.0,1.2,0.004999999984258232,1e-06,0.9997999999993703,0.026065662444212084,0.5001809398934095,1.649854363320521,-0.012839156597019539,0,0,pass,
REL_019_CONDUIT,link_1781754486444,relation,관계 019: 오수 커넥터 12 → 물재생센터 01,sewer,CONDUIT,CONN_SEWER_12,FAC_WATER_RECLAMATION_01,5.0,1.2,1.157187088480665e-06,9.07381890856484e-07,,0.0005005977954012954,0.0005053180033421588,1.0341775354797913e-08,-9.185335407640386e-08,0,0,inconclusive_no_baseline_flow,
REL_021_CONDUIT,link_1781754504440,relation,관계 021: 물재생센터 01 → 처리수 커넥터 01,treated,CONDUIT,FAC_WATER_RECLAMATION_01,CONN_TREATED_01,5.0,1.2,0.0,0.0,,2.5400000000000004e-05,2.5400000000000004e-05,0.0,0.0,0,0,inconclusive_no_baseline_flow,
REL_022_CONDUIT,link_1781761456041,relation,관계 022: 빗물받이 01 → 우수 커넥터 01,storm,CONDUIT,CATCH_BASIN_01,CONN_STORM_01,5.0,1.2,0.011111111111111117,1e-06,0.99991,0.0345518460657105,0.5001804925810549,0.9497135527400787,-0.00087634089565543,0,0,pass,
REL_029_CONDUIT,link_1781761542111,relation,관계 029: 우수 커넥터 10 → 우수 맨홀 01,storm,CONDUIT,CONN_STORM_10,MH_STORM_01,5.0,1.2,0.003985036984930169,1e-06,0.999749061300113,0.12181367301549234,0.08224631436476125,-0.0004204738360031834,9.5348963418371e-05,0,0,suspect,no_upstream_depth_response
REL_030_CONDUIT,link_1781761591745,relation,관계 030: 우수 맨홀 01 → 우수 커넥터 09,storm,CONDUIT,MH_STORM_01,CONN_STORM_09,5.0,1.2,0.0014349468361175327,1e-06,0.9993031100701224,0.1219523859284309,0.11501131075190234,-0.00010046012434891021,4.3425320692045874e-05,0,0,suspect,no_upstream_depth_response
REL_036_CONDUIT,link_1781761700672,relation,관계 036: 우수 커넥터 12 → 빗물펌프장 01,storm,CONDUIT,CONN_STORM_12,FAC_PUMP_STATION_01,5.0,1.2,0.0003899272464260049,1e-06,,0.013831096265199449,0.013735177766080598,-6.514410679734543e-06,0.002041753797781728,0,0,inconclusive_no_baseline_flow,
REL_038_CONDUIT,link_1781761766472,relation,관계 038: 주거지 01 → 오수 커넥터 03,sewer,CONDUIT,HOUSE_01,CONN_SEWER_03,5.0,1.2,0.004999931446783044,1e-06,0.9997999972578338,0.02663494855975495,0.5001776415123381,1.649917297667458,-0.01334899606288162,0,0,pass,
REL_042_CONDUIT,link_copy_1781761822423_1,relation,관계 042: 주거지 02 → 오수 커넥터 04,sewer,CONDUIT,HOUSE_02,CONN_SEWER_04,5.0,1.2,0.005,1e-06,0.9998,0.026527439611246165,0.5001783048154657,1.6499033464928912,-0.013157676255503722,0,0,pass,
REL_046_CONDUIT,link_copy_1781761845125_1,relation,관계 046: 빗물받이 03 → 우수 커넥터 03,storm,CONDUIT,CATCH_BASIN_03,CONN_STORM_03,5.0,1.2,0.01111111111111111,1e-06,0.99991,0.034389627940430476,0.5001804925811452,0.9497206972209957,-0.0008593701633407425,0,0,pass,
REL_057_CONDUIT,link_1781761954496,relation,관계 057: 합류식 커넥터 01 → 합류식 맨홀 01,combined,CONDUIT,CONN_COMB_01,MH_COMB_01,5.0,1.2,0.0039066545983614575,1e-06,0.9997440265130121,0.09044757322870078,0.08215522252419391,-0.00017692566716507593,9.340319371941392e-05,0,0,suspect,no_upstream_depth_response
REL_058_CONDUIT,link_1781761960975,relation,관계 058: 합류식 맨홀 01 → 합류식 커넥터 02,combined,CONDUIT,MH_COMB_01,CONN_COMB_02,5.0,1.2,0.001361808770162231,1e-06,0.999265682508506,0.09038930546939787,0.09421172357869069,-1.1257276572215031e-05,4.9757539108518235e-05,0,0,suspect,no_upstream_depth_response
REL_061_CONDUIT,link_1781762083267,relation,관계 061: 합류식 커넥터 03 → 우수토실-월류시설 01,combined,CONDUIT,CONN_COMB_03,FAC_OVERFLOW_CHAMBER_01,5.0,1.2,0.006238551474606535,1e-06,0.9998397063799072,0.022221528672798686,0.05129402986644108,0.0003143561932847961,-0.0018024474200790499,0,0,suspect,no_upstream_depth_response
REL_066_CONDUIT,link_1781762200258,relation,관계 066: 빗물펌프장 01 → 우수 커넥터 13,storm,CONDUIT,FAC_PUMP_STATION_01,CONN_STORM_13,5.0,1.2,0.0014673490647846724,1e-06,0.9993184989011822,0.02536519789565182,0.015382548828076778,-0.010525439947242105,1.6541181442854668e-06,0,0,suspect,no_upstream_depth_response
REL_069_CONDUIT,link_1781762240045,relation,관계 069: 처리수 커넥터 02 → 처리수 방류구 01,treated,CONDUIT,CONN_TREATED_02,TREATED_OUTFALL_01,5.0,1.2,0.0,0.0,,2.5400000000000004e-05,2.5400000000000004e-05,0.0,0.0,0,0,inconclusive_no_baseline_flow,
REL_070_CONDUIT,link_1781762242924,relation,관계 070: 우수 커넥터 14 → 펌프 방류구 01,storm,CONDUIT,CONN_STORM_14,PUMP_OUTFALL_01,5.0,1.2,0.0,0.0,,7.505610768999323e-05,7.505610768999323e-05,0.0,0.0,0,0,inconclusive_no_baseline_flow,
REL_071_CONDUIT,link_1781762359792,relation,관계 071: 우수토실-월류시설 01 → 합류식 커넥터 04,combined,CONDUIT,FAC_OVERFLOW_CHAMBER_01,CONN_COMB_04,5.0,1.2,0.0061876942404589345,1e-06,0.9998383889117434,0.008367571783369613,0.020738683169998582,0.015841255169645994,-4.756857296252068e-05,0,0,suspect,no_upstream_depth_response
REL_079_CONDUIT,link_1781763845675,relation,관계 079: 빗물받이 02 → 우수 커넥터 02,storm,CONDUIT,CATCH_BASIN_02,CONN_STORM_02,5.0,1.2,0.011111111111111127,1e-06,0.99991,0.03511338546957186,0.5001787061173663,0.9498024269238681,-0.0009517602890053246,0,0,pass,
REL_085_CONDUIT,link_copy_1781763961700_3,relation,관계 085: 빗물받이 04 → 우수 커넥터 04,storm,CONDUIT,CATCH_BASIN_04,CONN_STORM_04,5.0,1.2,0.01111111111111111,1e-06,0.99991,0.03568841689937722,0.5001743405498108,0.9500365267288133,-0.0010479617974576583,0,0,pass,
link_1781772889617_CONDUIT,link_1781772889617,relation,관계,overflow,CONDUIT,FAC_OVERFLOW_CHAMBER_01,CONN_OVERFLOW_01,5.0,1.2,2.23875128665164e-05,1e-06,,0.0028023280511547456,0.0022924773945769065,4.5693693092212825e-06,-5.189027834939751e-06,0,0,inconclusive_no_baseline_flow,
link_1781772899496_CONDUIT,link_1781772899496,relation,관계,overflow,CONDUIT,CONN_OVERFLOW_02,OVERFLOW_OUTFALL_01,5.0,1.2,0.0,0.0,,2.5400000000000004e-05,2.5400000000000004e-05,0.0,0.0,0,0,inconclusive_no_baseline_flow,
pipeSegment_copy_1781772027152_1,pipeSegment_copy_1781772027152_1,pipeSegment,파이프 복사,combined,CONDUIT,connector_1781771938741_105,CONN_COMB_03,45.96233254495155,0.6,0.006540374042971627,1e-06,0.9998471035458477,0.13073626818599385,0.11154817551301449,0.00010482095834881317,-0.00020145471423846668,0,0,suspect,no_upstream_depth_response
pipe_free_1781771017429,pipe_free_1781771017429,pipeSegment,파이프,sewer,CONDUIT,connector_1781770935874_97,CONN_SEWER_09,98.83024267703058,0.6,0.0005541031444639681,1e-06,0.9981952818532236,0.0516533283183046,0.05025837650318864,4.039486517783288e-06,-8.370281798999118e-06,0,0,suspect,no_upstream_depth_response
pipe_free_1781771452952,pipe_free_1781771452952,pipeSegment,파이프,sewer,CONDUIT,CONN_SEWER_10,connector_1781771440709_98,103.90963836163564,0.6,0.0017892430612600448,1e-06,0.9994411044415085,0.0861611770075283,0.1017404658574476,5.5506728464443694e-05,-7.3690167291921385e-06,0,0,suspect,no_upstream_depth_response
pipe_free_1781771598332,pipe_free_1781771598332,pipeSegment,파이프,storm,CONDUIT,connector_1781771589602_100,CONN_STORM_10,95.46739141043645,0.6,0.00260170110273418,1e-06,0.9996156360932664,0.16003297584720033,0.16290531818174123,-3.7525766389809366e-06,1.5552480151464435e-05,0,0,suspect,no_upstream_depth_response
pipe_free_1781771701381,pipe_free_1781771701381,pipeSegment,파이프,storm,CONDUIT,connector_1781771680494_101,ELBOW_STORM_05,103.19547028337661,0.6,0.01896855415463704,1e-06,0.9999472811690417,0.042329784708697395,0.12981710794774565,0.00043866865803507654,-6.351604034021189e-05,0,0,suspect,no_upstream_depth_response
pipe_free_1781771856872,pipe_free_1781771856872,pipeSegment,파이프,combined,CONDUIT,connector_1781771816146_102,teeConnector_copy_1781771850329_1,173.80363639486495,0.6,0.0006357432286848902,1e-06,0.9984270379063752,0.06612639624135,0.06717731359940116,-2.353224305843413e-06,7.64576526159148e-06,0,0,suspect,no_upstream_depth_response
pipe_free_1781771871446,pipe_free_1781771871446,pipeSegment,파이프,combined,CONDUIT,teeConnector_copy_1781771850329_1,teeConnector_copy_1781771853047_1,180.9307368257878,0.6,0.003501499357576794,1e-06,0.9997144080584118,0.14466042855828518,0.14277610194637896,-4.580646558170539e-05,3.631677915904582e-05,0,0,suspect,no_upstream_depth_response
pipe_free_1781771885636,pipe_free_1781771885636,pipeSegment,파이프,combined,CONDUIT,teeConnector_copy_1781771853047_1,CONN_COMB_01,91.98814392089844,0.6,0.0022934110199664378,1e-06,0.9995639682589409,0.18282884682635622,0.1833822898725505,-1.7138041568126475e-05,1.9925243615752364e-05,0,0,suspect,no_upstream_depth_response
pipe_free_1781772019999,pipe_free_1781772019999,pipeSegment,파이프,combined,CONDUIT,CONN_COMB_02,connector_1781771938741_105,41.90595358786095,0.6,0.0021268042875769036,1e-06,0.999529810991147,0.18093677114521156,0.18533152877417458,-4.4791449712176e-05,6.692396026132535e-05,0,0,suspect,no_upstream_depth_response
pipe_free_1781772135198,pipe_free_1781772135198,pipeSegment,파이프,storm,CONDUIT,connector_1781772095944_106,CONN_STORM_12,163.8136358456013,1.0,0.00011960362559945828,1e-06,,0.01912543517071954,0.01816928945712389,1.0140428341630565e-07,-2.5295620658847287e-06,0,0,inconclusive_no_baseline_flow,
pipe_free_1781772198383,pipe_free_1781772198383,pipeSegment,파이프,sewer,CONDUIT,connector_1781772175449_107,CONN_SEWER_12,88.26473999023438,1.0,1.3252092444348491e-05,1e-06,,0.005996657219560075,0.00553144670499205,1.1426071830654538e-08,-8.608062493439312e-07,0,0,inconclusive_no_baseline_flow,
pipe_free_1781772269295,pipe_free_1781772269295,pipeSegment,파이프,sewer,CONDUIT,connector_1781772244702_108,connector_1781772175449_107,1865.7733619990631,1.0,9.48074886776953e-07,7.362199613808061e-07,,0.009422504854675936,0.009422509340760553,-1.0010056801282964e-10,1.0829129737877574e-10,0,0,inconclusive_no_baseline_flow,
