time,sensor_type,id,depth_m,flow_cms,velocity_mps,flooding_cms,fullness_ratio,risk
2026-06-09T00:01:00,link,CB1_CONN,0.00084,3e-05,0.0,,0.00036,
2026-06-09T00:01:00,link,CB2_CONN,0.00088,2e-05,0.0,,0.00037,
2026-06-09T00:01:00,link,CB3_CONN,0.00092,0.0,0.0,,0.00073,
2026-06-09T00:01:00,link,CB4_CONN,0.00075,3e-05,0.0,,0.00032,
2026-06-09T00:01:00,link,CB5_CONN,0.0007,3e-05,0.0,,0.00029,
2026-06-09T00:01:00,link,STORM_MAIN_1,0.00046,1e-05,0.0,,5e-05,
2026-06-09T00:01:00,link,STORM_MAIN_2,0.00031,0.0,0.0,,4e-05,
2026-06-09T00:01:00,link,STORM_TO_PUMP,0.00014,1e-05,0.0,,2e-05,
2026-06-09T00:01:00,link,COMB_MAIN_1,0.1186,0.02463,0.42511,,0.05123,
2026-06-09T00:01:00,link,INTERCEPTOR,0.14975,0.02141,0.29021,,0.09394,
2026-06-09T00:01:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:01:00,link,OVF_PIPE,0.00202,0.0,0.0,,0.00029,
2026-06-09T00:01:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:01:00,link,PUMP_FORCE_OUT,0.00202,0.0,0.0,,0.00037,
2026-06-09T00:01:00,link,TREATED_OUT,0.14183,0.02152,0.35744,,0.11977,
2026-06-09T00:01:00,node,CB1,0.00092,0.0001,,0.0,0.00077,normal
2026-06-09T00:01:00,node,CB2,0.00104,0.0001,,0.0,0.00087,normal
2026-06-09T00:01:00,node,CB3,0.00147,0.0001,,0.0,0.00123,normal
2026-06-09T00:01:00,node,CB4,0.00094,0.0001,,0.0,0.00079,normal
2026-06-09T00:01:00,node,CB5,0.00093,0.0001,,0.0,0.00078,normal
2026-06-09T00:01:00,node,SMH1,0.00083,5e-05,,0.0,0.00033,normal
2026-06-09T00:01:00,node,SMH2,0.00045,3e-05,,0.0,0.00018,normal
2026-06-09T00:01:00,node,SMH3,0.00047,3e-05,,0.0,0.00019,normal
2026-06-09T00:01:00,node,COMB2,0.09931,0.02463,,0.0,0.03547,normal
2026-06-09T00:01:00,node,PUMP_WETWELL,0.0,1e-05,,0.0,0.0,normal
2026-06-09T00:01:00,node,WWTP_STORAGE,0.20032,0.02141,,0.0,0.05008,normal
2026-06-09T00:02:00,link,CB1_CONN,0.00525,0.00013,0.42772,,0.00316,
2026-06-09T00:02:00,link,CB2_CONN,0.00536,0.00012,0.38956,,0.00325,
2026-06-09T00:02:00,link,CB3_CONN,0.00571,4e-05,0.16673,,0.00813,
2026-06-09T00:02:00,link,CB4_CONN,0.00489,0.00013,0.47377,,0.00287,
2026-06-09T00:02:00,link,CB5_CONN,0.00482,0.00013,0.46453,,0.00282,
2026-06-09T00:02:00,link,STORM_MAIN_1,0.00169,2e-05,0.0,,0.0002,
2026-06-09T00:02:00,link,STORM_MAIN_2,0.00128,1e-05,0.0,,0.00015,
2026-06-09T00:02:00,link,STORM_TO_PUMP,0.00066,1e-05,0.0,,9e-05,
2026-06-09T00:02:00,link,COMB_MAIN_1,0.13658,0.03563,0.49944,,0.06308,
2026-06-09T00:02:00,link,INTERCEPTOR,0.15095,0.0223,0.29869,,0.09504,
2026-06-09T00:02:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:02:00,link,OVF_PIPE,0.00402,0.0,0.0,,0.00063,
2026-06-09T00:02:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:02:00,link,PUMP_FORCE_OUT,0.00402,0.0,0.0,,0.00081,
2026-06-09T00:02:00,link,TREATED_OUT,0.14471,0.02429,0.39211,,0.12324,
2026-06-09T00:02:00,node,CB1,0.00809,0.00025,,0.0,0.00674,normal
2026-06-09T00:02:00,node,CB2,0.00825,0.00025,,0.0,0.00687,normal
2026-06-09T00:02:00,node,CB3,0.01005,0.00025,,0.0,0.00837,normal
2026-06-09T00:02:00,node,CB4,0.00819,0.00025,,0.0,0.00682,normal
2026-06-09T00:02:00,node,CB5,0.00792,0.00025,,0.0,0.0066,normal
2026-06-09T00:02:00,node,SMH1,0.00212,0.00025,,0.0,0.00085,normal
2026-06-09T00:02:00,node,SMH2,0.00126,0.00019,,0.0,0.0005,normal
2026-06-09T00:02:00,node,SMH3,0.00128,0.00013,,0.0,0.00051,normal
2026-06-09T00:02:00,node,COMB2,0.10179,0.03563,,0.0,0.03635,normal
2026-06-09T00:02:00,node,PUMP_WETWELL,1e-05,1e-05,,0.0,0.0,normal
2026-06-09T00:02:00,node,WWTP_STORAGE,0.20016,0.0223,,0.0,0.05004,normal
2026-06-09T00:03:00,link,CB1_CONN,0.00914,0.00036,0.52906,,0.00712,
2026-06-09T00:03:00,link,CB2_CONN,0.00932,0.00034,0.48109,,0.00733,
2026-06-09T00:03:00,link,CB3_CONN,0.01103,0.00025,0.36728,,0.02176,
2026-06-09T00:03:00,link,CB4_CONN,0.00832,0.00036,0.60544,,0.00617,
2026-06-09T00:03:00,link,CB5_CONN,0.00796,0.00033,0.60216,,0.00576,
2026-06-09T00:03:00,link,STORM_MAIN_1,0.00439,5e-05,0.08432,,0.00056,
2026-06-09T00:03:00,link,STORM_MAIN_2,0.00326,3e-05,0.06967,,0.00041,
2026-06-09T00:03:00,link,STORM_TO_PUMP,0.00159,2e-05,0.0,,0.00023,
2026-06-09T00:03:00,link,COMB_MAIN_1,0.15061,0.04585,0.55766,,0.07269,
2026-06-09T00:03:00,link,INTERCEPTOR,0.15347,0.02457,0.32128,,0.09734,
2026-06-09T00:03:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:03:00,link,OVF_PIPE,0.00602,0.0,0.0,,0.001,
2026-06-09T00:03:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:03:00,link,PUMP_FORCE_OUT,0.00602,0.0,0.0,,0.0013,
2026-06-09T00:03:00,link,TREATED_OUT,0.14505,0.02465,0.39645,,0.12367,
2026-06-09T00:03:00,node,CB1,0.01243,0.0004,,0.0,0.01036,normal
2026-06-09T00:03:00,node,CB2,0.01285,0.0004,,0.0,0.01071,normal
2026-06-09T00:03:00,node,CB3,0.0183,0.0004,,0.0,0.01525,normal
2026-06-09T00:03:00,node,CB4,0.01275,0.0004,,0.0,0.01063,normal
2026-06-09T00:03:00,node,CB5,0.01235,0.0004,,0.0,0.01029,normal
2026-06-09T00:03:00,node,SMH1,0.00538,0.0007,,0.0,0.00215,normal
2026-06-09T00:03:00,node,SMH2,0.00335,0.00066,,0.0,0.00134,normal
2026-06-09T00:03:00,node,SMH3,0.00315,0.00037,,0.0,0.00126,normal
2026-06-09T00:03:00,node,COMB2,0.10695,0.04585,,0.0,0.0382,normal
2026-06-09T00:03:00,node,PUMP_WETWELL,2e-05,2e-05,,0.0,1e-05,normal
2026-06-09T00:03:00,node,WWTP_STORAGE,0.20003,0.02457,,0.0,0.05001,normal
2026-06-09T00:04:00,link,CB1_CONN,0.01178,0.00053,0.52629,,0.01039,
2026-06-09T00:04:00,link,CB2_CONN,0.01214,0.00051,0.49227,,0.01086,
2026-06-09T00:04:00,link,CB3_CONN,0.0147,0.00046,0.43714,,0.03318,
2026-06-09T00:04:00,link,CB4_CONN,0.01059,0.00053,0.6209,,0.00887,
2026-06-09T00:04:00,link,CB5_CONN,0.01017,0.00051,0.62921,,0.00836,
2026-06-09T00:04:00,link,STORM_MAIN_1,0.00736,0.00011,0.09705,,0.00102,
2026-06-09T00:04:00,link,STORM_MAIN_2,0.0055,7e-05,0.07893,,0.00073,
2026-06-09T00:04:00,link,STORM_TO_PUMP,0.00262,4e-05,0.0,,0.00039,
2026-06-09T00:04:00,link,COMB_MAIN_1,0.16261,0.05596,0.60912,,0.08122,
2026-06-09T00:04:00,link,INTERCEPTOR,0.1572,0.02807,0.3547,,0.10075,
2026-06-09T00:04:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:04:00,link,OVF_PIPE,0.00802,0.0,0.0,,0.00141,
2026-06-09T00:04:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:04:00,link,PUMP_FORCE_OUT,0.00802,0.0,0.0,,0.00186,
2026-06-09T00:04:00,link,TREATED_OUT,0.14518,0.02472,0.39709,,0.12383,
2026-06-09T00:04:00,node,CB1,0.01431,0.00055,,0.0,0.01193,normal
2026-06-09T00:04:00,node,CB2,0.01506,0.00055,,0.0,0.01255,normal
2026-06-09T00:04:00,node,CB3,0.02321,0.00055,,0.0,0.01934,normal
2026-06-09T00:04:00,node,CB4,0.01489,0.00055,,0.0,0.01241,normal
2026-06-09T00:04:00,node,CB5,0.01479,0.00055,,0.0,0.01233,normal
2026-06-09T00:04:00,node,SMH1,0.0089,0.00104,,0.0,0.00356,normal
2026-06-09T00:04:00,node,SMH2,0.00581,0.0011,,0.0,0.00232,normal
2026-06-09T00:04:00,node,SMH3,0.0052,0.00057,,0.0,0.00208,normal
2026-06-09T00:04:00,node,COMB2,0.11426,0.05596,,0.0,0.04081,normal
2026-06-09T00:04:00,node,PUMP_WETWELL,4e-05,4e-05,,0.0,1e-05,normal
2026-06-09T00:04:00,node,WWTP_STORAGE,0.20017,0.02807,,0.0,0.05004,normal
2026-06-09T00:05:00,link,CB1_CONN,0.01415,0.00068,0.51582,,0.01364,
2026-06-09T00:05:00,link,CB2_CONN,0.0146,0.00067,0.4836,,0.01435,
2026-06-09T00:05:00,link,CB3_CONN,0.01771,0.00062,0.45264,,0.04366,
2026-06-09T00:05:00,link,CB4_CONN,0.01263,0.00068,0.61438,,0.01151,
2026-06-09T00:05:00,link,CB5_CONN,0.01208,0.00066,0.636,,0.01079,
2026-06-09T00:05:00,link,STORM_MAIN_1,0.01031,0.00019,0.11075,,0.00154,
2026-06-09T00:05:00,link,STORM_MAIN_2,0.00777,0.00011,0.08873,,0.00109,
2026-06-09T00:05:00,link,STORM_TO_PUMP,0.00366,9e-05,0.21107,,0.00056,
2026-06-09T00:05:00,link,COMB_MAIN_1,0.17257,0.06494,0.64857,,0.08853,
2026-06-09T00:05:00,link,INTERCEPTOR,0.16187,0.03267,0.39588,,0.10508,
2026-06-09T00:05:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:05:00,link,OVF_PIPE,0.01002,0.0,0.0,,0.00186,
2026-06-09T00:05:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:05:00,link,PUMP_FORCE_OUT,0.01002,0.0,0.0,,0.00248,
2026-06-09T00:05:00,link,TREATED_OUT,0.14557,0.02486,0.39778,,0.12432,
2026-06-09T00:05:00,node,CB1,0.01574,0.0007,,0.0,0.01312,normal
2026-06-09T00:05:00,node,CB2,0.01666,0.0007,,0.0,0.01388,normal
2026-06-09T00:05:00,node,CB3,0.02682,0.0007,,0.0,0.02235,normal
2026-06-09T00:05:00,node,CB4,0.01658,0.0007,,0.0,0.01382,normal
2026-06-09T00:05:00,node,CB5,0.01667,0.0007,,0.0,0.01389,normal
2026-06-09T00:05:00,node,SMH1,0.01231,0.00134,,0.0,0.00492,normal
2026-06-09T00:05:00,node,SMH2,0.0083,0.00149,,0.0,0.00332,normal
2026-06-09T00:05:00,node,SMH3,0.00724,0.00077,,0.0,0.00289,normal
2026-06-09T00:05:00,node,COMB2,0.12304,0.06494,,0.0,0.04394,normal
2026-06-09T00:05:00,node,PUMP_WETWELL,9e-05,9e-05,,0.0,3e-05,normal
2026-06-09T00:05:00,node,WWTP_STORAGE,0.2007,0.03267,,0.0,0.05018,normal
2026-06-09T00:06:00,link,CB1_CONN,0.01637,0.00082,0.49947,,0.01713,
2026-06-09T00:06:00,link,CB2_CONN,0.0169,0.00082,0.47216,,0.01797,
2026-06-09T00:06:00,link,CB3_CONN,0.02039,0.00078,0.46427,,0.05363,
2026-06-09T00:06:00,link,CB4_CONN,0.01457,0.00084,0.60708,,0.0143,
2026-06-09T00:06:00,link,CB5_CONN,0.01381,0.00081,0.64448,,0.01313,
2026-06-09T00:06:00,link,STORM_MAIN_1,0.01325,0.0003,0.12429,,0.00211,
2026-06-09T00:06:00,link,STORM_MAIN_2,0.01002,0.00016,0.09839,,0.00148,
2026-06-09T00:06:00,link,STORM_TO_PUMP,0.00469,0.00019,0.32037,,0.00075,
2026-06-09T00:06:00,link,COMB_MAIN_1,0.1807,0.07202,0.67233,,0.09471,
2026-06-09T00:06:00,link,INTERCEPTOR,0.16711,0.03818,0.44162,,0.11007,
2026-06-09T00:06:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:06:00,link,OVF_PIPE,0.01202,0.0,0.0,,0.00235,
2026-06-09T00:06:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:06:00,link,PUMP_FORCE_OUT,0.01202,0.0,0.0,,0.00316,
2026-06-09T00:06:00,link,TREATED_OUT,0.14634,0.02513,0.39907,,0.12527,
2026-06-09T00:06:00,node,CB1,0.01694,0.00085,,0.0,0.01412,normal
2026-06-09T00:06:00,node,CB2,0.01799,0.00085,,0.0,0.01499,normal
2026-06-09T00:06:00,node,CB3,0.0297,0.00085,,0.0,0.02475,normal
2026-06-09T00:06:00,node,CB4,0.01798,0.00085,,0.0,0.01498,normal
2026-06-09T00:06:00,node,CB5,0.01822,0.00085,,0.0,0.01518,normal
2026-06-09T00:06:00,node,SMH1,0.01564,0.00164,,0.0,0.00625,normal
2026-06-09T00:06:00,node,SMH2,0.01085,0.00191,,0.0,0.00434,normal
2026-06-09T00:06:00,node,SMH3,0.00918,0.00098,,0.0,0.00367,normal
2026-06-09T00:06:00,node,COMB2,0.13249,0.07202,,0.0,0.04732,normal
2026-06-09T00:06:00,node,PUMP_WETWELL,0.00019,0.00019,,0.0,6e-05,normal
2026-06-09T00:06:00,node,WWTP_STORAGE,0.20172,0.03818,,0.0,0.05043,normal
2026-06-09T00:07:00,link,CB1_CONN,0.01854,0.00096,0.4872,,0.02057,
2026-06-09T00:07:00,link,CB2_CONN,0.0191,0.00096,0.46591,,0.02144,
2026-06-09T00:07:00,link,CB3_CONN,0.02288,0.00094,0.47117,,0.06355,
2026-06-09T00:07:00,link,CB4_CONN,0.01642,0.00099,0.59585,,0.01722,
2026-06-09T00:07:00,link,CB5_CONN,0.01542,0.00097,0.6452,,0.01563,
2026-06-09T00:07:00,link,STORM_MAIN_1,0.01619,0.00043,0.13753,,0.00274,
2026-06-09T00:07:00,link,STORM_MAIN_2,0.01229,0.00023,0.108,,0.00192,
2026-06-09T00:07:00,link,STORM_TO_PUMP,0.00573,0.00026,0.35301,,0.00094,
2026-06-09T00:07:00,link,COMB_MAIN_1,0.18722,0.07709,0.68381,,0.09967,
2026-06-09T00:07:00,link,INTERCEPTOR,0.17257,0.04408,0.48681,,0.11528,
2026-06-09T00:07:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:07:00,link,OVF_PIPE,0.01402,0.0,0.0,,0.00288,
2026-06-09T00:07:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:07:00,link,PUMP_FORCE_OUT,0.01402,0.0,0.0,,0.00391,
2026-06-09T00:07:00,link,TREATED_OUT,0.14754,0.02556,0.40112,,0.12677,
2026-06-09T00:07:00,node,CB1,0.0181,0.001,,0.0,0.01508,normal
2026-06-09T00:07:00,node,CB2,0.01921,0.001,,0.0,0.01601,normal
2026-06-09T00:07:00,node,CB3,0.0321,0.001,,0.0,0.02675,normal
2026-06-09T00:07:00,node,CB4,0.01912,0.001,,0.0,0.01593,normal
2026-06-09T00:07:00,node,CB5,0.01953,0.001,,0.0,0.01628,normal
2026-06-09T00:07:00,node,SMH1,0.01889,0.00193,,0.0,0.00756,normal
2026-06-09T00:07:00,node,SMH2,0.01346,0.00235,,0.0,0.00539,normal
2026-06-09T00:07:00,node,SMH3,0.01112,0.0012,,0.0,0.00445,normal
2026-06-09T00:07:00,node,COMB2,0.14185,0.07709,,0.0,0.05066,normal
2026-06-09T00:07:00,node,PUMP_WETWELL,0.00035,0.00026,,0.0,0.00012,normal
2026-06-09T00:07:00,node,WWTP_STORAGE,0.20327,0.04408,,0.0,0.05082,normal
2026-06-09T00:08:00,link,CB1_CONN,0.02077,0.00111,0.48099,,0.02409,
2026-06-09T00:08:00,link,CB2_CONN,0.02133,0.0011,0.45773,,0.02505,
2026-06-09T00:08:00,link,CB3_CONN,0.02527,0.0011,0.47587,,0.07342,
2026-06-09T00:08:00,link,CB4_CONN,0.01825,0.00114,0.58757,,0.02011,
2026-06-09T00:08:00,link,CB5_CONN,0.01696,0.00112,0.64572,,0.01807,
2026-06-09T00:08:00,link,STORM_MAIN_1,0.01911,0.00058,0.15049,,0.00343,
2026-06-09T00:08:00,link,STORM_MAIN_2,0.01462,0.00032,0.11766,,0.0024,
2026-06-09T00:08:00,link,STORM_TO_PUMP,0.00682,0.00035,0.38465,,0.00116,
2026-06-09T00:08:00,link,COMB_MAIN_1,0.19237,0.08052,0.68717,,0.10359,
2026-06-09T00:08:00,link,INTERCEPTOR,0.17797,0.05009,0.52954,,0.12042,
2026-06-09T00:08:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:08:00,link,OVF_PIPE,0.01602,0.0,0.0,,0.00345,
2026-06-09T00:08:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:08:00,link,PUMP_FORCE_OUT,0.01602,0.0,0.0,,0.00472,
2026-06-09T00:08:00,link,TREATED_OUT,0.14918,0.02616,0.40397,,0.12882,
2026-06-09T00:08:00,node,CB1,0.0194,0.00115,,0.0,0.01617,normal
2026-06-09T00:08:00,node,CB2,0.02052,0.00115,,0.0,0.0171,normal
2026-06-09T00:08:00,node,CB3,0.03421,0.00115,,0.0,0.02851,normal
2026-06-09T00:08:00,node,CB4,0.02014,0.00115,,0.0,0.01678,normal
2026-06-09T00:08:00,node,CB5,0.02068,0.00115,,0.0,0.01723,normal
2026-06-09T00:08:00,node,SMH1,0.02205,0.00222,,0.0,0.00882,normal
2026-06-09T00:08:00,node,SMH2,0.01615,0.00282,,0.0,0.00646,normal
2026-06-09T00:08:00,node,SMH3,0.01308,0.00144,,0.0,0.00523,normal
2026-06-09T00:08:00,node,COMB2,0.15056,0.08052,,0.0,0.05377,normal
2026-06-09T00:08:00,node,PUMP_WETWELL,0.00057,0.00035,,0.0,0.00019,normal
2026-06-09T00:08:00,node,WWTP_STORAGE,0.20537,0.05009,,0.0,0.05134,normal
2026-06-09T00:09:00,link,CB1_CONN,0.02292,0.00126,0.46947,,0.028,
2026-06-09T00:09:00,link,CB2_CONN,0.02351,0.00126,0.44999,,0.0291,
2026-06-09T00:09:00,link,CB3_CONN,0.02758,0.00125,0.47841,,0.08328,
2026-06-09T00:09:00,link,CB4_CONN,0.0201,0.00128,0.57809,,0.02303,
2026-06-09T00:09:00,link,CB5_CONN,0.01846,0.00128,0.64903,,0.02044,
2026-06-09T00:09:00,link,STORM_MAIN_1,0.02204,0.00077,0.16325,,0.00418,
2026-06-09T00:09:00,link,STORM_MAIN_2,0.017,0.00042,0.12739,,0.00292,
2026-06-09T00:09:00,link,STORM_TO_PUMP,0.00796,0.00046,0.41576,,0.0014,
2026-06-09T00:09:00,link,COMB_MAIN_1,0.19636,0.08279,0.68554,,0.10676,
2026-06-09T00:09:00,link,INTERCEPTOR,0.18315,0.05573,0.56528,,0.1255,
2026-06-09T00:09:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:09:00,link,OVF_PIPE,0.01802,0.0,0.0,,0.00406,
2026-06-09T00:09:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:09:00,link,PUMP_FORCE_OUT,0.01802,0.0,0.0,,0.00567,
2026-06-09T00:09:00,link,TREATED_OUT,0.15126,0.02692,0.40757,,0.1314,
2026-06-09T00:09:00,node,CB1,0.02062,0.0013,,0.0,0.01719,normal
2026-06-09T00:09:00,node,CB2,0.02181,0.0013,,0.0,0.01818,normal
2026-06-09T00:09:00,node,CB3,0.03608,0.0013,,0.0,0.03006,normal
2026-06-09T00:09:00,node,CB4,0.02112,0.0013,,0.0,0.0176,normal
2026-06-09T00:09:00,node,CB5,0.02171,0.0013,,0.0,0.01809,normal
2026-06-09T00:09:00,node,SMH1,0.02513,0.00252,,0.0,0.01005,normal
2026-06-09T00:09:00,node,SMH2,0.01892,0.0033,,0.0,0.00757,normal
2026-06-09T00:09:00,node,SMH3,0.01507,0.0017,,0.0,0.00603,normal
2026-06-09T00:09:00,node,COMB2,0.15832,0.08279,,0.0,0.05654,normal
2026-06-09T00:09:00,node,PUMP_WETWELL,0.00085,0.00046,,0.0,0.00028,normal
2026-06-09T00:09:00,node,WWTP_STORAGE,0.20797,0.05573,,0.0,0.05199,normal
2026-06-09T00:10:00,link,CB1_CONN,0.025,0.00142,0.46328,,0.03185,
2026-06-09T00:10:00,link,CB2_CONN,0.0256,0.00141,0.44474,,0.03296,
2026-06-09T00:10:00,link,CB3_CONN,0.02986,0.00141,0.47891,,0.09352,
2026-06-09T00:10:00,link,CB4_CONN,0.02194,0.00143,0.56607,,0.02618,
2026-06-09T00:10:00,link,CB5_CONN,0.01994,0.00143,0.65175,,0.02277,
2026-06-09T00:10:00,link,STORM_MAIN_1,0.02499,0.001,0.17623,,0.00502,
2026-06-09T00:10:00,link,STORM_MAIN_2,0.01944,0.00054,0.13724,,0.00351,
2026-06-09T00:10:00,link,STORM_TO_PUMP,0.00915,0.00058,0.44623,,0.00166,
2026-06-09T00:10:00,link,COMB_MAIN_1,0.19942,0.08421,0.68185,,0.10919,
2026-06-09T00:10:00,link,INTERCEPTOR,0.18803,0.06086,0.59435,,0.13037,
2026-06-09T00:10:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:10:00,link,OVF_PIPE,0.02002,0.0,0.0,,0.00472,
2026-06-09T00:10:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:10:00,link,PUMP_FORCE_OUT,0.02002,0.0,0.0,,0.00667,
2026-06-09T00:10:00,link,TREATED_OUT,0.15365,0.02782,0.41179,,0.13439,
2026-06-09T00:10:00,node,CB1,0.02174,0.00145,,0.0,0.01812,normal
2026-06-09T00:10:00,node,CB2,0.02295,0.00145,,0.0,0.01913,normal
2026-06-09T00:10:00,node,CB3,0.03776,0.00145,,0.0,0.03147,normal
2026-06-09T00:10:00,node,CB4,0.022,0.00145,,0.0,0.01833,normal
2026-06-09T00:10:00,node,CB5,0.02264,0.00145,,0.0,0.01887,normal
2026-06-09T00:10:00,node,SMH1,0.02817,0.00283,,0.0,0.01127,normal
2026-06-09T00:10:00,node,SMH2,0.02179,0.00383,,0.0,0.00872,normal
2026-06-09T00:10:00,node,SMH3,0.01708,0.00197,,0.0,0.00683,normal
2026-06-09T00:10:00,node,COMB2,0.16503,0.08421,,0.0,0.05894,normal
2026-06-09T00:10:00,node,PUMP_WETWELL,0.00122,0.00058,,0.0,0.00041,normal
2026-06-09T00:10:00,node,WWTP_STORAGE,0.21102,0.06086,,0.0,0.05276,normal
2026-06-09T00:11:00,link,CB1_CONN,0.02698,0.00157,0.4593,,0.03551,
2026-06-09T00:11:00,link,CB2_CONN,0.02762,0.00156,0.44188,,0.0367,
2026-06-09T00:11:00,link,CB3_CONN,0.03212,0.00155,0.47452,,0.10387,
2026-06-09T00:11:00,link,CB4_CONN,0.02391,0.00157,0.54622,,0.02982,
2026-06-09T00:11:00,link,CB5_CONN,0.0214,0.00158,0.65277,,0.02518,
2026-06-09T00:11:00,link,STORM_MAIN_1,0.02796,0.00128,0.1898,,0.00598,
2026-06-09T00:11:00,link,STORM_MAIN_2,0.02195,0.00069,0.14727,,0.00415,
2026-06-09T00:11:00,link,STORM_TO_PUMP,0.0104,0.00073,0.47595,,0.00195,
2026-06-09T00:11:00,link,COMB_MAIN_1,0.20172,0.08508,0.67755,,0.11102,
2026-06-09T00:11:00,link,INTERCEPTOR,0.19258,0.06538,0.61704,,0.1349,
2026-06-09T00:11:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:11:00,link,OVF_PIPE,0.02202,0.0,0.0,,0.00548,
2026-06-09T00:11:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:11:00,link,PUMP_FORCE_OUT,0.02202,0.0,0.0,,0.0077,
2026-06-09T00:11:00,link,TREATED_OUT,0.15606,0.02874,0.41617,,0.13739,
2026-06-09T00:11:00,node,CB1,0.02275,0.0016,,0.0,0.01896,normal
2026-06-09T00:11:00,node,CB2,0.02405,0.0016,,0.0,0.02004,normal
2026-06-09T00:11:00,node,CB3,0.03934,0.0016,,0.0,0.03279,normal
2026-06-09T00:11:00,node,CB4,0.02295,0.0016,,0.0,0.01913,normal
2026-06-09T00:11:00,node,CB5,0.02352,0.0016,,0.0,0.0196,normal
2026-06-09T00:11:00,node,SMH1,0.03112,0.00313,,0.0,0.01245,normal
2026-06-09T00:11:00,node,SMH2,0.02478,0.0044,,0.0,0.00991,normal
2026-06-09T00:11:00,node,SMH3,0.01912,0.00227,,0.0,0.00765,normal
2026-06-09T00:11:00,node,COMB2,0.17069,0.08508,,0.0,0.06096,normal
2026-06-09T00:11:00,node,PUMP_WETWELL,0.00168,0.00073,,0.0,0.00056,normal
2026-06-09T00:11:00,node,WWTP_STORAGE,0.21446,0.06538,,0.0,0.05361,normal
2026-06-09T00:12:00,link,CB1_CONN,0.02888,0.00172,0.45544,,0.03925,
2026-06-09T00:12:00,link,CB2_CONN,0.02956,0.00171,0.43711,,0.04068,
2026-06-09T00:12:00,link,CB3_CONN,0.03447,0.00169,0.46725,,0.11507,
2026-06-09T00:12:00,link,CB4_CONN,0.02598,0.00172,0.5308,,0.03365,
2026-06-09T00:12:00,link,CB5_CONN,0.02281,0.00173,0.6483,,0.0278,
2026-06-09T00:12:00,link,STORM_MAIN_1,0.03095,0.0016,0.20292,,0.00698,
2026-06-09T00:12:00,link,STORM_MAIN_2,0.02457,0.00087,0.15776,,0.00489,
2026-06-09T00:12:00,link,STORM_TO_PUMP,0.01173,0.00091,0.50877,,0.00228,
2026-06-09T00:12:00,link,COMB_MAIN_1,0.20343,0.08558,0.6733,,0.11238,
2026-06-09T00:12:00,link,INTERCEPTOR,0.1968,0.06924,0.63368,,0.13911,
2026-06-09T00:12:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T00:12:00,link,OVF_PIPE,0.02402,0.0,0.0,,0.00627,
2026-06-09T00:12:00,link,PUMP_STATION,0.0,0.0,0.0,,0.0,
2026-06-09T00:12:00,link,PUMP_FORCE_OUT,0.02402,0.0,0.0,,0.00877,
2026-06-09T00:12:00,link,TREATED_OUT,0.15871,0.02979,0.42117,,0.14069,
2026-06-09T00:12:00,node,CB1,0.02373,0.00175,,0.0,0.01978,normal
2026-06-09T00:12:00,node,CB2,0.02511,0.00175,,0.0,0.02092,normal
2026-06-09T00:12:00,node,CB3,0.04094,0.00175,,0.0,0.03412,normal
2026-06-09T00:12:00,node,CB4,0.02395,0.00175,,0.0,0.01995,normal
2026-06-09T00:12:00,node,CB5,0.02428,0.00175,,0.0,0.02023,normal
2026-06-09T00:12:00,node,SMH1,0.03395,0.00343,,0.0,0.01358,normal
2026-06-09T00:12:00,node,SMH2,0.02793,0.00501,,0.0,0.01117,normal
2026-06-09T00:12:00,node,SMH3,0.02121,0.00261,,0.0,0.00848,normal
2026-06-09T00:12:00,node,COMB2,0.17539,0.08558,,0.0,0.06264,normal
2026-06-09T00:12:00,node,PUMP_WETWELL,0.00225,0.00091,,0.0,0.00075,normal
