time,outfall_gate_setting,inlet_gate_setting,pump_setting,pump_station_depth_m,pump_station_full_ratio,pump_station_operating_ratio,discharge_pipe_depth_m,discharge_pipe_full_ratio,discharge_node_depth_m,trunk_downstream_depth_m,trunk_drop_depth_m,pump_flow_cms,inlet_gate_flow_cms,outfall_gate_flow_cms
00:33:00,1.0,1.0,0.0,0.0008962597479476536,0.0003734415616448557,0.001120324684934567,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.006242779553208815,0.03733645554942699,0.0,6.736656827551767e-05,0.0
00:34:00,1.0,1.0,0.0,0.0010721563997844901,0.00044673183324353755,0.0013401954997306125,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.007104947284952059,0.04148962404144325,0.0,7.959667223236506e-05,0.0
00:35:00,1.0,1.0,0.0,0.0012797658573558044,0.0005332357738982519,0.0015997073216947554,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.008065184475456,0.04598276976716753,0.0,9.390011542580508e-05,0.0
00:36:00,1.0,1.0,0.0,0.001524895238704384,0.0006353730161268267,0.00190611904838048,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.00913911238641979,0.05085336293842802,0.0,0.00011098698978227594,0.0
00:37:00,1.0,1.0,0.0,0.0018150603674515267,0.0007562751531048029,0.0022688254593144085,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.010344902753355693,0.05608761056240601,0.0,0.00013158464610174176,0.0
00:38:00,1.0,1.0,0.0,0.002159748130652444,0.0008998950544385184,0.002699685163315555,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.011703688259882205,0.06166594662602526,0.0,0.00015662420167938487,0.0
00:39:00,1.0,1.0,0.0,0.0025714523382622317,0.00107143847427593,0.0032143154228277894,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.013274836900872672,0.0675808422814691,0.0,0.0001878830076921292,0.0
00:40:00,1.0,1.0,0.0,0.0030679620244576608,0.001278317510190692,0.003834952530572076,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.015099241250216538,0.07381816136347867,0.0,0.00022768623115673118,0.0
00:41:00,1.0,1.0,0.0,0.0036724295640200503,0.0015301789850083543,0.004590536955025063,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.017196688440546684,0.08035862680040498,0.0,0.0002783300692887386,0.0
00:42:00,1.0,1.0,0.0,0.004414197536593138,0.0018392489735804742,0.005517746920741422,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.01958677757354953,0.08715433020814017,0.0,0.00034271554344792403,0.0
00:43:00,1.0,1.0,0.0,0.0053304622851935235,0.002221025952163968,0.006663077856491904,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.02228868673465701,0.09416705995355479,0.0,0.0004245213445762828,0.0
00:44:00,1.0,1.0,0.0,0.006468383631370858,0.002695159846404524,0.008085479539213571,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.025321369779653657,0.10134297844520611,0.0,0.0005284135611189796,0.0
00:45:00,1.0,1.0,0.0,0.007887733169584653,0.003286555487326939,0.009859666461980816,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.028703369319589184,0.10863297045449956,0.0,0.0006602883672600703,0.0
00:46:00,1.0,1.0,0.0,0.0096642408147663,0.004026767006152626,0.012080301018457876,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.032458825864449925,0.11601641328368031,0.0,0.0008276768361703713,0.0
00:47:00,1.0,1.0,0.0,0.011895697690125887,0.00495654070421912,0.014869622112657358,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.036650690875734346,0.12344961416170944,0.0,0.0010418906709652436,0.0
00:48:00,1.0,1.0,0.0,0.014710664917476284,0.006129443715615118,0.018388331146845353,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.04132727417042952,0.13088394302444428,0.0,0.0013177035388610172,0.0
00:49:00,1.0,1.0,0.0,0.018778666222872494,0.007824444259530206,0.023473332778590615,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.0463373215404649,0.1382741309300498,0.0,0.0025179247704008993,0.0
00:50:00,1.0,1.0,0.0,0.0279752385856781,0.011656349410699209,0.03496904823209762,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.05115393593409914,0.14559984753012592,0.0,0.004733031705468893,0.0
00:51:00,1.0,1.0,0.0,0.04086548458446965,0.01702728524352902,0.05108185573058706,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.05623203844523005,0.15286333894310086,0.0,0.006017902457503037,0.0
00:52:00,1.0,1.0,0.0,0.05700309572518446,0.023751289885493524,0.07125386965648056,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.061554904390814215,0.16004291196734238,0.0,0.007488514318463679,0.0
00:53:00,1.0,1.0,0.0,0.07703045073725866,0.03209602114052444,0.09628806342157331,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.06714882214674263,0.16709378406442252,0.0,0.009260942963144657,0.0
00:54:00,1.0,1.0,0.0,0.10168250333310977,0.042367709722129075,0.1271031291663872,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.0729736931486026,0.17399289272968227,0.0,0.01134810995304495,0.0
00:55:00,1.0,1.0,0.0,0.13178635794934973,0.054910982478895726,0.16473294743668715,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.07896636146925827,0.1807192731953326,0.0,0.013815851108436385,0.0
00:56:00,1.0,1.0,0.0,0.1682400541144174,0.07010002254767392,0.21030006764302173,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.08506026612803927,0.18726694313719947,0.0,0.016631465438735744,0.0
00:57:00,1.0,1.0,0.0,0.21183065091173153,0.08826277121322147,0.2647883136396644,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.0911955776458172,0.19363754563144317,0.0,0.01976228628539881,0.0
00:58:00,1.0,1.0,0.0,0.26292754730227164,0.10955314470927985,0.32865943412783954,3.0480000000000003e-05,1.6933333333333336e-05,0.0,0.09734447308640418,0.19981878518214688,0.0,0.021596352133695717,0.0
